source_file,model,num_samples,seq_len,batch_size,layers,op_types,experiment,layer,variant,param,recall_mean,recall_P50,recall_P90,recall_P99,recall_weighted_mean,new_mass_ratio_mean,num_pairs,replacement_mean,replacement_P90,replacement_P99,H_size,recall_P10,recall_P25,recall_min,hot_value_ratio,residual_K,gini,num_ever_active,sublibrary_size_mean,sublibrary_ratio,cross_route_recall,cross_route_gap,cluster_size_mean,cluster_size_min,cluster_size_max,candidate_size_mean,candidate_ratio_mean,actual_seed_count_mean,recall_train_table,cv_gap
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.0.self_attn.o_proj,hotset,|H|=1638(10%),0.4021848142147064,0.265625,0.9609375,,0.39109960198402405,,,,,,1638,0.0859375,0.1328125,0.0,0.3761405348777771,76.52033996582031,0.41781176280273935,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.0.self_attn.o_proj,hotset,|H|=3276(20%),0.5147695541381836,0.421875,0.9921875,,0.5116187930107117,,,,,,3276,0.1640625,0.21875,0.0390625,0.49712520837783813,62.1094970703125,0.41781176280273935,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.mlp.gate_up_proj,hotset,|H|=81(1%),0.11484397947788239,0.1171875,0.1640625,,0.13524049520492554,,,,,,81,0.0703125,0.09375,0.0,0.13360197842121124,113.29997253417969,0.45334658898791536,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.mlp.gate_up_proj,hotset,|H|=409(5%),0.2715519368648529,0.2734375,0.3515625,,0.2957637906074524,,,,,,409,0.1875,0.2265625,0.015625,0.2920995354652405,93.24134826660156,0.45334658898791536,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.mlp.gate_up_proj,hotset,|H|=819(10%),0.3773764371871948,0.375,0.5,,0.3920768201351166,,,,,,819,0.2578125,0.3125,0.015625,0.38670024275779724,79.69581604003906,0.45334658898791536,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.mlp.gate_up_proj,hotset,|H|=1638(20%),0.5236715078353882,0.515625,0.6953125,,0.5288925170898438,,,,,,1638,0.3671875,0.4375,0.0859375,0.5219178199768066,60.97004699707031,0.45334658898791536,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.qkv_proj,hotset,|H|=81(1%),0.1141417995095253,0.1171875,0.15625,,0.15604132413864136,,,,,,81,0.0703125,0.09375,0.0078125,0.15516266226768494,113.38984680175781,0.43211336021777247,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.qkv_proj,hotset,|H|=409(5%),0.25332802534103394,0.25,0.34375,,0.2947964668273926,,,,,,409,0.171875,0.203125,0.0078125,0.29046115279197693,95.57401275634766,0.43211336021777247,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.qkv_proj,hotset,|H|=819(10%),0.3576619625091553,0.3515625,0.484375,,0.39147379994392395,,,,,,819,0.2421875,0.2890625,0.0234375,0.3853370249271393,82.21926879882812,0.43211336021777247,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.qkv_proj,hotset,|H|=1638(20%),0.5049692392349243,0.4921875,0.6640625,,0.5301581621170044,,,,,,1638,0.359375,0.421875,0.0546875,0.5225771069526672,63.363929748535156,0.43211336021777247,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.o_proj,hotset,|H|=163(1%),0.21491627395153046,0.21875,0.28125,,0.2884846329689026,,,,,,163,0.1484375,0.1796875,0.015625,0.2847878932952881,100.49071502685547,0.6588232339454407,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.o_proj,hotset,|H|=819(5%),0.4642329216003418,0.46875,0.5625,,0.5382463335990906,,,,,,819,0.359375,0.4140625,0.078125,0.533582329750061,68.57817077636719,0.6588232339454407,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.o_proj,hotset,|H|=1638(10%),0.5880080461502075,0.6015625,0.6875,,0.6500935554504395,,,,,,1638,0.4765625,0.5390625,0.1171875,0.6451284289360046,52.73497009277344,0.6588232339454407,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.7.self_attn.o_proj,hotset,|H|=3276(20%),0.7153338193893433,0.7265625,0.8046875,,0.7620062828063965,,,,,,3276,0.609375,0.671875,0.1796875,0.7577439546585083,36.43727111816406,0.6588232339454407,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.mlp.gate_up_proj,hotset,|H|=81(1%),0.07894803583621979,0.078125,0.109375,,0.12363133579492569,,,,,,81,0.046875,0.0625,0.0,0.12326546013355255,117.8946533203125,0.3456889862209209,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.mlp.gate_up_proj,hotset,|H|=409(5%),0.19923259317874908,0.1953125,0.2578125,,0.2633882462978363,,,,,,409,0.140625,0.171875,0.015625,0.2624163031578064,102.49822998046875,0.3456889862209209,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.mlp.gate_up_proj,hotset,|H|=819(10%),0.29171282052993774,0.296875,0.359375,,0.35949522256851196,,,,,,819,0.21875,0.2578125,0.0390625,0.3576767146587372,90.66075897216797,0.3456889862209209,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.mlp.gate_up_proj,hotset,|H|=1638(20%),0.42857417464256287,0.4375,0.515625,,0.484736829996109,,,,,,1638,0.3359375,0.3828125,0.0703125,0.48175376653671265,73.14250183105469,0.3456889862209209,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.qkv_proj,hotset,|H|=81(1%),0.12675365805625916,0.125,0.15625,,0.24115070700645447,,,,,,81,0.1015625,0.109375,0.0234375,0.2396770864725113,111.77552795410156,0.367624517911463,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.qkv_proj,hotset,|H|=409(5%),0.238140270113945,0.2421875,0.2890625,,0.3617931008338928,,,,,,409,0.1875,0.2109375,0.03125,0.35981786251068115,97.5180435180664,0.367624517911463,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.qkv_proj,hotset,|H|=819(10%),0.32022181153297424,0.3203125,0.3828125,,0.44156304001808167,,,,,,819,0.2578125,0.2890625,0.0625,0.44390520453453064,87.01160430908203,0.367624517911463,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.qkv_proj,hotset,|H|=1638(20%),0.44737452268600464,0.453125,0.53125,,0.5466494560241699,,,,,,1638,0.359375,0.40625,0.09375,0.548058271408081,70.7360610961914,0.367624517911463,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.o_proj,hotset,|H|=163(1%),0.23419377207756042,0.234375,0.28125,,0.3787980377674103,,,,,,163,0.1875,0.2109375,0.0546875,0.36967214941978455,98.023193359375,0.5774238468555268,16263,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.o_proj,hotset,|H|=819(5%),0.4070637822151184,0.3984375,0.484375,,0.5522125363349915,,,,,,819,0.328125,0.359375,0.1171875,0.5638821721076965,75.89582824707031,0.5774238468555268,16263,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.o_proj,hotset,|H|=1638(10%),0.5076600313186646,0.5078125,0.5859375,,0.6367499232292175,,,,,,1638,0.421875,0.4609375,0.1796875,0.6461156010627747,63.01951599121094,0.5774238468555268,16263,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.14.self_attn.o_proj,hotset,|H|=3276(20%),0.6302810907363892,0.6328125,0.7109375,,0.7317630052566528,,,,,,3276,0.546875,0.5859375,0.25,0.7374324798583984,47.32402038574219,0.5774238468555268,16263,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.mlp.gate_up_proj,hotset,|H|=81(1%),0.10114739090204239,0.1015625,0.140625,,0.1415109634399414,,,,,,81,0.0625,0.078125,0.0,0.14039336144924164,115.05313110351562,0.48576093237206797,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.mlp.gate_up_proj,hotset,|H|=409(5%),0.2691851556301117,0.265625,0.34375,,0.338767945766449,,,,,,409,0.1953125,0.2265625,0.046875,0.33699488639831543,93.54429626464844,0.48576093237206797,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.mlp.gate_up_proj,hotset,|H|=819(10%),0.38393187522888184,0.390625,0.46875,,0.45343083143234253,,,,,,819,0.2890625,0.3359375,0.078125,0.4504862129688263,78.85671997070312,0.48576093237206797,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.mlp.gate_up_proj,hotset,|H|=1638(20%),0.5361043214797974,0.546875,0.6328125,,0.5844253301620483,,,,,,1638,0.421875,0.4921875,0.109375,0.5807271599769592,59.378639221191406,0.48576093237206797,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.qkv_proj,hotset,|H|=81(1%),0.1883387416601181,0.1875,0.21875,,0.3015523850917816,,,,,,81,0.15625,0.171875,0.078125,0.3014581501483917,103.89263916015625,0.5591274068312486,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.qkv_proj,hotset,|H|=409(5%),0.3587351143360138,0.359375,0.4140625,,0.4940861761569977,,,,,,409,0.3046875,0.328125,0.1328125,0.4953378438949585,82.0819091796875,0.5591274068312486,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.qkv_proj,hotset,|H|=819(10%),0.4660031199455261,0.46875,0.53125,,0.5836776494979858,,,,,,819,0.3984375,0.4296875,0.203125,0.5845166444778442,68.35160827636719,0.5591274068312486,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.qkv_proj,hotset,|H|=1638(20%),0.6033003926277161,0.609375,0.6796875,,0.6881859302520752,,,,,,1638,0.5234375,0.5625,0.2734375,0.6878546476364136,50.777549743652344,0.5591274068312486,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.o_proj,hotset,|H|=163(1%),0.2887180745601654,0.3046875,0.4140625,,0.3751090466976166,,,,,,163,0.125,0.2265625,0.0,0.3333130478858948,91.04408264160156,0.8823291510481794,16219,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.o_proj,hotset,|H|=819(5%),0.6600906252861023,0.6796875,0.796875,,0.7357145547866821,,,,,,819,0.5,0.6015625,0.015625,0.7286295890808105,43.508392333984375,0.8823291510481794,16219,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.o_proj,hotset,|H|=1638(10%),0.8368681073188782,0.8515625,0.9296875,,0.8833589553833008,,,,,,1638,0.7265625,0.796875,0.234375,0.8871419429779053,20.880897521972656,0.8823291510481794,16219,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.21.self_attn.o_proj,hotset,|H|=3276(20%),0.9388669729232788,0.9453125,0.984375,,0.9582315683364868,,,,,,3276,0.890625,0.9140625,0.4609375,0.9588474035263062,7.8250274658203125,0.8823291510481794,16219,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.mlp.gate_up_proj,hotset,|H|=81(1%),0.14530833065509796,0.1484375,0.1875,,0.3090882897377014,,,,,,81,0.1015625,0.125,0.0234375,0.3012918531894684,109.4005355834961,0.45968377730750953,8178,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.mlp.gate_up_proj,hotset,|H|=409(5%),0.27960506081581116,0.28125,0.3671875,,0.4469665586948395,,,,,,409,0.1875,0.234375,0.0390625,0.43406063318252563,92.2105484008789,0.45968377730750953,8178,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.mlp.gate_up_proj,hotset,|H|=819(10%),0.37265676259994507,0.375,0.484375,,0.5200761556625366,,,,,,819,0.25,0.3125,0.0703125,0.5040019750595093,80.29993438720703,0.45968377730750953,8178,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.mlp.gate_up_proj,hotset,|H|=1638(20%),0.5113118290901184,0.5234375,0.65625,,0.6221193075180054,,,,,,1638,0.3515625,0.4375,0.09375,0.6015772223472595,62.552085876464844,0.45968377730750953,8178,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.qkv_proj,hotset,|H|=81(1%),0.11194334179162979,0.109375,0.15625,,0.20582787692546844,,,,,,81,0.0703125,0.0859375,0.0,0.19731678068637848,113.67124938964844,0.4342683528273483,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.qkv_proj,hotset,|H|=409(5%),0.24661365151405334,0.25,0.3359375,,0.35614365339279175,,,,,,409,0.1484375,0.203125,0.015625,0.3408258259296417,96.43345642089844,0.4342683528273483,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.qkv_proj,hotset,|H|=819(10%),0.3456953167915344,0.3515625,0.46875,,0.44331470131874084,,,,,,819,0.21875,0.2890625,0.0234375,0.4246402978897095,83.7509994506836,0.4342683528273483,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.qkv_proj,hotset,|H|=1638(20%),0.4929753839969635,0.5078125,0.6484375,,0.5682884454727173,,,,,,1638,0.3125,0.4140625,0.0390625,0.5457285642623901,64.89915466308594,0.4342683528273483,8192,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.o_proj,hotset,|H|=163(1%),0.20837274193763733,0.1953125,0.375,,0.25804203748703003,,,,,,163,0.046875,0.125,0.0,0.19879810512065887,101.32829284667969,0.7664336285968603,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.o_proj,hotset,|H|=819(5%),0.5025671720504761,0.5078125,0.7109375,,0.5692850351333618,,,,,,819,0.2890625,0.3984375,0.0,0.5867952704429626,63.67140197753906,0.7664336285968603,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.o_proj,hotset,|H|=1638(10%),0.6686318516731262,0.6796875,0.8828125,,0.7200391888618469,,,,,,1638,0.4453125,0.5625,0.0,0.7396502494812012,42.41511535644531,0.7664336285968603,16384,,,,,,,,,,,,
results/activation_patterns/hotset/hotset_results.json,/root/models/Qwen3-0.6B,2560,512,,"0,7,14,21,27",,hotset,layers.27.self_attn.o_proj,hotset,|H|=3276(20%),0.8080251812934875,0.8203125,0.9453125,,0.8415908813476562,,,,,,3276,0.6484375,0.734375,0.1484375,0.8642220497131348,24.572776794433594,0.7664336285968603,16384,,,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=8,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,7461.125,0.9107818603515625,0.8470188260078431,0.153,163840.0,72,386214,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=8,N_sub=1024,0.4948195517063141,0.4765625,0.7109375,,0.523774266242981,,,,,,,0.3046875,,,,,,,1024,0.125,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=8,N_sub=2048,0.6594539880752563,0.65625,0.8671875,,0.6764599084854126,,,,,,,0.4609375,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=8,N_sub=4096,0.8473909497261047,0.8671875,0.96875,,0.8517740368843079,,,,,,,0.6953125,,,,,,,4096,0.5,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=16,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,8037.5,0.98114013671875,0.9794385731220245,0.0206,81920.0,502,190831,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=16,N_sub=512,0.38564369082450867,0.359375,0.59375,,0.42949962615966797,,,,,,,0.2265625,,,,,,,512,0.0625,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=16,N_sub=1024,0.5181498527526855,0.5,0.7578125,,0.5526960492134094,,,,,,,0.3203125,,,,,,,1024,0.125,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=16,N_sub=2048,0.6793540716171265,0.6796875,0.890625,,0.7012313604354858,,,,,,,0.4765625,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=16,N_sub=4096,0.8592233657836914,0.8828125,0.9765625,,0.8670204281806946,,,,,,,0.7109375,,,,,,,4096,0.5,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=32,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,7806.46875,0.9529380798339844,0.9856303711732228,0.0144,40960.0,20,148081,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=32,N_sub=256,0.29215818643569946,0.265625,0.453125,,0.35168975591659546,,,,,,,0.1640625,,,,,,,256,0.0312,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=32,N_sub=512,0.4045926034450531,0.375,0.6171875,,0.45961523056030273,,,,,,,0.234375,,,,,,,512,0.0625,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=32,N_sub=2048,0.7022632360458374,0.703125,0.90625,,0.7309225797653198,,,,,,,0.5,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=32,N_sub=4096,0.8734716176986694,0.8984375,0.984375,,0.8848185539245605,,,,,,,0.734375,,,,,,,4096,0.5,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=64,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,7376.953125,0.9005069732666016,0.9559211174647013,0.0441,20480.0,126,83179,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=64,N_sub=128,0.21301822364330292,0.1953125,0.3359375,,0.28302374482154846,,,,,,,0.109375,,,,,,,128,0.0156,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=64,N_sub=256,0.3089204728603363,0.28125,0.484375,,0.37863415479660034,,,,,,,0.171875,,,,,,,256,0.0312,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=64,N_sub=2048,0.7271137237548828,0.734375,0.921875,,0.7599500417709351,,,,,,,0.515625,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.mlp.gate_up_proj,G=64,N_sub=4096,0.8895938992500305,0.9140625,0.9921875,,0.9025842547416687,,,,,,,0.7578125,,,,,,,4096,0.5,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=8,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,7881.125,0.9620513916015625,0.9612392008304596,0.0388,163840.0,2188,333675,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=8,N_sub=1024,0.4821094572544098,0.453125,0.7421875,,0.525650680065155,,,,,,,0.2890625,,,,,,,1024,0.125,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=8,N_sub=2048,0.6423669457435608,0.6328125,0.875,,0.6717363595962524,,,,,,,0.4375,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=8,N_sub=4096,0.8329540491104126,0.8515625,0.96875,,0.8435117602348328,,,,,,,0.6796875,,,,,,,4096,0.5,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=16,full,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,8164.8125,0.9966812133789062,0.9975528438886007,0.0024,81920.0,22673,185602,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=16,N_sub=512,0.3892744779586792,0.3515625,0.640625,,0.452342689037323,,,,,,,0.203125,,,,,,,512,0.0625,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=16,N_sub=1024,0.5191812515258789,0.4921875,0.7890625,,0.5707062482833862,,,,,,,0.296875,,,,,,,1024,0.125,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=16,N_sub=2048,0.6782487034797668,0.6796875,0.90625,,0.7126621007919312,,,,,,,0.4609375,,,,,,,2048,0.25,,,,,,,,,,
results/activation_patterns/sublibrary/sublibrary_results.json,/root/models/Qwen3-0.6B,2560,512,4,"7,14","mlp,qkv,o",sublibrary,layers.7.self_attn.qkv_proj,G=16,N_sub=4096,0.8570985794067383,0.8828125,0.9765625,,0.8712962865829468,,,,,,,0.703125,,,,,,,4096,0.5,,,,,,,,,,
